Timestamp (ms)	Yaw (degree)	Pitch (degree)	Roll (degree)
6140.124320983887	228.56	16.96	30.26
6150.362014770508	228.55	17.16	30.17
6159.359455108643	228.55	17.39	30.1
6171.290636062622	228.47	17.6	30.06
6179.376125335693	228.36	17.81	30.05
6190.3111934661865	228.21	17.94	29.99
6200.307846069336	228.07	18.05	29.93
6210.190057754517	227.94	18.16	29.87
6221.294403076172	227.85	18.26	29.83
6230.214595794678	227.8	18.34	29.79
6240.188121795654	227.8	18.41	29.74
6251.161336898804	227.83	18.45	29.68
6260.138511657715	227.87	18.46	29.63
6271.108627319336	227.9	18.44	29.59
6281.08286857605	227.96	18.3	29.75
6290.148735046387	228.0	18.16	29.93
6301.025152206421	228.0	18.0	30.11
6310.000896453857	227.96	17.79	30.29
6321.969509124756	227.83	17.64	30.29
6330.9485912323	227.7	17.48	30.29
6340.9223556518555	227.59	17.31	30.31
6349.894046783447	227.5	17.14	30.31
6359.868049621582	227.44	16.95	30.32
6371.836423873901	227.44	16.72	30.53
6380.903482437134	227.44	16.46	30.75
6389.7881507873535	227.41	16.2	30.97
6400.758981704712	227.36	15.92	31.19
6410.73203086853	227.27	15.62	31.4
6421.30970954895	227.16	15.31	31.63
6430.342674255371	227.01	14.95	31.85
6440.258264541626	226.81	14.57	31.99
6450.289487838745	226.59	14.22	32.11
6461.236476898193	226.37	13.91	32.24
6471.228122711182	226.17	13.63	32.39
6480.15022277832	226.01	13.37	32.54
6491.179704666138	225.93	13.13	32.63
6501.095294952393	225.9	12.9	32.7
6509.073734283447	225.87	12.65	32.78
6521.456718444824	225.84	12.4	32.78
6530.1055908203125	225.79	12.15	32.83
6540.040731430054	225.71	11.93	32.89
6551.019668579102	225.64	11.74	32.94
6560.935258865356	225.66	11.59	33.0
6571.90728187561	225.81	11.5	33.08
6580.918788909912	226.12	11.46	33.21
6589.895248413086	226.61	11.46	33.4
6600.828170776367	227.24	11.51	33.62
6610.900640487671	228.02	11.59	33.87
6621.191740036011	228.9	11.66	34.13
6630.221366882324	229.88	11.73	34.55
6640.140771865845	230.86	11.78	34.94
6651.112794876099	231.8	11.8	35.31
6660.159349441528	232.65	11.77	35.69
6671.057462692261	233.38	11.71	36.08
6680.11999130249	233.86	11.62	36.43
6690.063714981079	234.26	11.56	36.74
6700.039863586426	234.62	11.55	37.01
6709.954023361206	234.98	11.57	37.23
6721.068859100342	235.37	11.61	37.43
6730.07869720459	235.82	11.67	37.6
6741.0173416137695	236.34	11.73	37.72
6750.987768173218	236.94	11.77	37.82
6760.9617710113525	237.59	11.8	37.91
6770.991563796997	238.29	11.81	38.02
6780.002117156982	238.97	11.79	38.15
6790.8806800842285	239.61	11.74	38.26
6800.856113433838	240.17	11.71	38.34
6810.827255249023	240.64	11.74	38.39
